Term,Course,Title,Section,CRN,Days,Times,Location,Status,Max,Now,Instructor,Delivery Mode,Credits,Info,Comments
202590,PHYS725,INDEPENDENT STUDY I,789,95509,,TBA,,Open,19,0,"Thomas, Benjamin",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS725,INDEPENDENT STUDY I,791,95510,,TBA,,Open,19,1,"Perry, Gareth",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS725,INDEPENDENT STUDY I,792,95511,,TBA,,Open,19,0,"Ravindra, N.",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS725,INDEPENDENT STUDY I,793,95512,,TBA,,Open,19,0,"Kim, Hyomin",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS725,INDEPENDENT STUDY I,796,95513,,TBA,,Open,19,0,"Ahn, Keun Hyuk",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS725,INDEPENDENT STUDY I,798,95514,,TBA,,Open,19,0,"Goodwin, Lindsay",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS725,INDEPENDENT STUDY I,803,95515,,TBA,,Open,19,0,"Levy, Roland",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS725,INDEPENDENT STUDY I,804,95516,,TBA,,Open,19,0,"Federici, John",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS725,INDEPENDENT STUDY I,805,95517,,TBA,,Open,19,0,"Cao, Wenda",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS725,INDEPENDENT STUDY I,806,95518,,TBA,,Open,19,0,"Dias, Cristiano",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS725,INDEPENDENT STUDY I,807,95519,,TBA,,Open,19,0,"Wang, Haimin",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS725,INDEPENDENT STUDY I,808,95520,,TBA,,Open,19,0,"Tyson, Trevor",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS725,INDEPENDENT STUDY I,809,95521,,TBA,,Open,19,0,"Gatley, Ian",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS725,INDEPENDENT STUDY I,812,95522,,TBA,,Open,19,0,"Gary, Dale",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS725,INDEPENDENT STUDY I,821,95523,,TBA,,Open,19,0,"Inoue, Satoshi",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS725,INDEPENDENT STUDY I,825,95524,,TBA,,Open,19,0,"Sirenko, Andrei",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS725,INDEPENDENT STUDY I,826,95525,,TBA,,Open,19,0,"Zhou, Tao",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS725,INDEPENDENT STUDY I,829,95526,,TBA,,Open,19,0,"Gerrard, Andrew",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS726,INDEPENDENT STUDY II,500,95527,,TBA,,Open,19,0,"Kosovichev, Alexander",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS726,INDEPENDENT STUDY II,785,95528,,TBA,,Open,19,0,"Yang, Junjie",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS726,INDEPENDENT STUDY II,788,95529,,TBA,,Open,19,0,"Chen, Bin",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS726,INDEPENDENT STUDY II,789,95530,,TBA,,Open,19,0,"Thomas, Benjamin",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS726,INDEPENDENT STUDY II,791,95531,,TBA,,Open,19,0,"Perry, Gareth",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS726,INDEPENDENT STUDY II,792,95532,,TBA,,Open,19,0,"Ravindra, N.",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS726,INDEPENDENT STUDY II,793,95533,,TBA,,Open,19,0,"Kim, Hyomin",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS726,INDEPENDENT STUDY II,796,95534,,TBA,,Open,19,0,"Ahn, Keun Hyuk",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS726,INDEPENDENT STUDY II,798,95535,,TBA,,Open,19,0,"Goodwin, Lindsay",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS726,INDEPENDENT STUDY II,803,95536,,TBA,,Open,19,0,"Levy, Roland",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS726,INDEPENDENT STUDY II,804,95537,,TBA,,Open,19,0,"Federici, John",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS726,INDEPENDENT STUDY II,805,95538,,TBA,,Open,19,0,"Cao, Wenda",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS726,INDEPENDENT STUDY II,806,95539,,TBA,,Open,19,1,"Dias, Cristiano",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS726,INDEPENDENT STUDY II,807,95540,,TBA,,Open,19,0,"Wang, Haimin",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS726,INDEPENDENT STUDY II,808,95541,,TBA,,Open,19,0,"Tyson, Trevor",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS726,INDEPENDENT STUDY II,809,95542,,TBA,,Open,19,0,"Gatley, Ian",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS726,INDEPENDENT STUDY II,812,95543,,TBA,,Open,19,0,"Gary, Dale",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS726,INDEPENDENT STUDY II,821,95544,,TBA,,Open,19,0,"Inoue, Satoshi",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS726,INDEPENDENT STUDY II,825,95545,,TBA,,Open,19,0,"Sirenko, Andrei",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS726,INDEPENDENT STUDY II,826,95546,,TBA,,Open,19,0,"Zhou, Tao",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS726,INDEPENDENT STUDY II,829,95547,,TBA,,Open,19,0,"Gerrard, Andrew",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS731,QUANTUM MECHANICS II,001,95548,MW,10:00 AM - 11:20 AM,TIER 108,Open,25,3,"Zhou, Tao",Face-to-Face,3,Book,
202590,PHYS780,ST: SOLAR AND SOLAR,001,95549,"M
T","2:30 PM - 3:50 PM
10:00 AM - 11:20 AM","FMH 319
FMH 319",Open,25,4,"Kosovichev, Alexander",Face-to-Face,3,Book,ST: Solar and Solar-Terrestrial Physics
202590,PHYS790A,DOCT DISSERTATION & RES,500,95550,,TBA,,Open,19,0,"Kosovichev, Alexander",Face-to-Face,1,Book,See department for permission to enroll.
202590,PHYS790A,DOCT DISSERTATION & RES,785,95551,,TBA,,Open,19,1,"Yang, Junjie",Face-to-Face,1,Book,See department for permission to enroll.
202590,PHYS790A,DOCT DISSERTATION & RES,788,95552,,TBA,,Open,19,2,"Chen, Bin",Face-to-Face,1,Book,See department for permission to enroll.
202590,PHYS790A,DOCT DISSERTATION & RES,789,95553,,TBA,,Open,19,1,"Thomas, Benjamin",Face-to-Face,1,Book,See department for permission to enroll.
202590,PHYS790A,DOCT DISSERTATION & RES,791,95554,,TBA,,Open,19,0,"Perry, Gareth",Face-to-Face,1,Book,See department for permission to enroll.
202590,PHYS790A,DOCT DISSERTATION & RES,792,95555,,TBA,,Open,19,1,"Ravindra, N.",Face-to-Face,1,Book,See department for permission to enroll.
202590,PHYS790A,DOCT DISSERTATION & RES,793,95556,,TBA,,Open,19,2,"Kim, Hyomin",Face-to-Face,1,Book,See department for permission to enroll.
202590,PHYS790A,DOCT DISSERTATION & RES,796,95557,,TBA,,Open,19,0,"Ahn, Keun Hyuk",Face-to-Face,1,Book,See department for permission to enroll.
202590,PHYS790A,DOCT DISSERTATION & RES,798,95558,,TBA,,Open,19,0,"Goodwin, Lindsay",Face-to-Face,1,Book,See department for permission to enroll.
202590,PHYS790A,DOCT DISSERTATION & RES,803,95559,,TBA,,Open,19,0,"Levy, Roland",Face-to-Face,1,Book,See department for permission to enroll.
202590,PHYS790A,DOCT DISSERTATION & RES,804,95560,,TBA,,Open,19,0,"Federici, John",Face-to-Face,1,Book,See department for permission to enroll.
202590,PHYS790A,DOCT DISSERTATION & RES,805,95561,,TBA,,Open,19,0,"Cao, Wenda",Face-to-Face,1,Book,See department for permission to enroll.
202590,PHYS790A,DOCT DISSERTATION & RES,806,95562,,TBA,,Open,19,0,"Dias, Cristiano",Face-to-Face,1,Book,See department for permission to enroll.
202590,PHYS790A,DOCT DISSERTATION & RES,807,95563,,TBA,,Open,19,2,"Wang, Haimin",Face-to-Face,1,Book,See department for permission to enroll.
202590,PHYS790A,DOCT DISSERTATION & RES,808,95564,,TBA,,Open,19,0,"Tyson, Trevor",Face-to-Face,1,Book,See department for permission to enroll.
202590,PHYS790A,DOCT DISSERTATION & RES,809,95565,,TBA,,Open,19,0,"Gatley, Ian",Face-to-Face,1,Book,See department for permission to enroll.
202590,PHYS790A,DOCT DISSERTATION & RES,812,95566,,TBA,,Open,19,0,"Gary, Dale",Face-to-Face,1,Book,See department for permission to enroll.
202590,PHYS790A,DOCT DISSERTATION & RES,821,95567,,TBA,,Open,19,1,"Inoue, Satoshi",Face-to-Face,1,Book,See department for permission to enroll.
202590,PHYS790A,DOCT DISSERTATION & RES,825,95568,,TBA,,Open,19,0,"Sirenko, Andrei",Face-to-Face,1,Book,See department for permission to enroll.
202590,PHYS790A,DOCT DISSERTATION & RES,826,95569,,TBA,,Open,19,0,"Zhou, Tao",Face-to-Face,1,Book,See department for permission to enroll.
202590,PHYS790A,DOCT DISSERTATION & RES,829,95570,,TBA,,Open,19,0,"Gerrard, Andrew",Face-to-Face,1,Book,See department for permission to enroll.
202590,PHYS791,DOCTORAL SEMINAR,001,95571,M,11:30 AM - 12:50 PM,FMH 408,Open,50,24,"Ahn, Keun Hyuk",Face-to-Face,0,Book,
202590,PHYS792,PRE,500,95572,,TBA,,Open,19,0,"Kosovichev, Alexander",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS792,PRE,785,95573,,TBA,,Open,19,0,"Yang, Junjie",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS792,PRE,788,95574,,TBA,,Open,19,0,"Chen, Bin",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS792,PRE,789,95575,,TBA,,Open,19,0,"Thomas, Benjamin",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS792,PRE,791,95576,,TBA,,Open,19,0,"Perry, Gareth",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS792,PRE,792,95577,,TBA,,Open,19,0,"Ravindra, N.",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS792,PRE,793,95578,,TBA,,Open,19,1,"Kim, Hyomin",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS792,PRE,796,95579,,TBA,,Open,19,0,"Ahn, Keun Hyuk",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS792,PRE,798,95580,,TBA,,Open,19,2,"Goodwin, Lindsay",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS792,PRE,803,95581,,TBA,,Open,19,0,"Levy, Roland",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS792,PRE,804,95582,,TBA,,Open,19,0,"Federici, John",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS792,PRE,805,95583,,TBA,,Open,19,0,"Cao, Wenda",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS792,PRE,806,95584,,TBA,,Open,19,1,"Dias, Cristiano",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS792,PRE,807,95585,,TBA,,Open,19,0,"Wang, Haimin",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS792,PRE,808,95586,,TBA,,Open,19,0,"Tyson, Trevor",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS792,PRE,809,95587,,TBA,,Open,19,0,"Gatley, Ian",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS792,PRE,812,95588,,TBA,,Open,19,0,"Gary, Dale",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS792,PRE,821,95589,,TBA,,Open,19,0,"Inoue, Satoshi",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS792,PRE,825,95590,,TBA,,Open,19,0,"Sirenko, Andrei",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS792,PRE,826,95591,,TBA,,Open,19,0,"Zhou, Tao",Face-to-Face,3,Book,See department for permission to enroll.
202590,PHYS792,PRE,829,95592,,TBA,,Open,19,0,"Gerrard, Andrew",Face-to-Face,3,Book,See department for permission to enroll.
202590,PSY201,ORIENTATION PSYCH AS BEHAV SCI,001,95593,TF,1:00 PM - 2:20 PM,CKB 214,Open,14,8,"Hyland Bruno, Julia",Face-to-Face,3,Book,
202590,PSY210,INTRODUCTION TO PSYCHOLOGY,007,95597,TF,4:00 PM - 5:20 PM,CKB 223,Open,20,19,,Face-to-Face,3,Book,
202590,PSY210,INTRODUCTION TO PSYCHOLOGY,101,95607,S,1:00 PM - 3:50 PM,CKB 223,Open,40,25,"Anjum, Aruba",Face-to-Face,3,Book,
202590,PSY210,INTRODUCTION TO PSYCHOLOGY,103,95608,S,9:00 AM - 11:50 AM,CKB 223,Open,40,29,"Anjum, Aruba",Face-to-Face,3,Book,
202590,PSY210,INTRODUCTION TO PSYCHOLOGY,105,95609,R,6:00 PM - 8:50 PM,CKB 223,Open,35,11,"Hall, Jill",Face-to-Face,3,Book,
202590,PSY210,INTRODUCTION TO PSYCHOLOGY,107,95610,M,6:00 PM - 8:50 PM,CKB 317,Open,35,23,"Hall, Jill",Face-to-Face,3,Book,
202590,PSY210,INTRODUCTION TO PSYCHOLOGY,109,95611,W,6:00 PM - 8:50 PM,CKB 317,Open,35,20,"Jones, Nicholas",Face-to-Face,3,Book,
202590,PSY210,INTRODUCTION TO PSYCHOLOGY,111,95612,T,6:00 PM - 8:50 PM,CKB 317,Open,35,17,,Face-to-Face,3,Book,
202590,PSY210,INTRODUCTION TO PSYCHOLOGY,001,95594,MW,8:30 AM - 9:50 AM,CKB 330,Closed,20,20,"DiLorenzo, Andreea",Face-to-Face,3,Book,
202590,PSY210,INTRODUCTION TO PSYCHOLOGY,003,95595,MW,11:30 AM - 12:50 PM,CKB 106,Closed,20,20,"DiLorenzo, Andreea",Face-to-Face,3,Book,
202590,PSY210,INTRODUCTION TO PSYCHOLOGY,005,95596,MR,1:00 PM - 2:20 PM,CKB 106,Closed,20,20,,Face-to-Face,3,Book,
202590,PSY210,INTRODUCTION TO PSYCHOLOGY,009,95598,TF,1:00 PM - 2:20 PM,CKB 223,Closed,20,20,,Face-to-Face,3,Book,
202590,PSY210,INTRODUCTION TO PSYCHOLOGY,011,95599,MW,11:30 AM - 12:50 PM,KUPF 203,Closed,20,20,,Face-to-Face,3,Book,
202590,PSY210,INTRODUCTION TO PSYCHOLOGY,013,95600,WF,10:00 AM - 11:20 AM,CKB 120,Closed,20,20,,Face-to-Face,3,Book,
202590,PSY210,INTRODUCTION TO PSYCHOLOGY,015,95601,TF,2:30 PM - 3:50 PM,KUPF 105,Closed,20,20,"Cohen, Kaitlin",Face-to-Face,3,Book,
202590,PSY210,INTRODUCTION TO PSYCHOLOGY,017,95602,TF,1:00 PM - 2:20 PM,CKB 106,Closed,20,20,"Cohen, Kaitlin",Face-to-Face,3,Book,
202590,PSY210,INTRODUCTION TO PSYCHOLOGY,019,95603,TR,8:30 AM - 9:50 AM,CKB 223,Closed,20,20,,Face-to-Face,3,Book,
202590,PSY210,INTRODUCTION TO PSYCHOLOGY,021,95604,TR,10:00 AM - 11:20 AM,CKB 330,Closed,20,20,"Dickerman, Laura Devorah",Face-to-Face,3,Book,
202590,PSY210,INTRODUCTION TO PSYCHOLOGY,023,95605,TR,1:00 PM - 2:20 PM,CKB 120,Closed,20,20,"Dickerman, Laura Devorah",Face-to-Face,3,Book,
202590,PSY210,INTRODUCTION TO PSYCHOLOGY,025,95606,F,8:30 AM - 11:20 AM,CKB 223,Closed,20,20,"Lombana, Jessyka",Face-to-Face,3,Book,
202590,PSY210,INTRODUCTION TO PSYCHOLOGY,H01,95613,TF,2:30 PM - 3:50 PM,CKB 223,Closed,20,20,"Dickerman, Laura Devorah",Face-to-Face,3,Book,Honors Course
202590,PSY304,SS RESEARCH METHODS I,001,95614,MW,10:00 AM - 11:20 AM,CKB G-17A,Closed,17,17,"Hunt, Theresa",Face-to-Face,3,Book,
202590,PSY304A,SS RESEARCH METHODS I LAB,001,95615,T,10:00 AM - 12:05 PM,MALL PC40,Open,25,17,"Hunt, Theresa",Face-to-Face,1,Book,
202590,PSY307,SS RESEARCH METHODS II,001,95616,TR,10:00 AM - 11:20 AM,FMH 413,Open,30,5,"Morgenstern, Leonore",Face-to-Face,3,Book,
202590,PSY307A,SS RESEARCH METHODS II LAB,001,95617,W,8:30 AM - 10:35 AM,MALL PC40,Open,30,4,"Morgenstern, Leonore",Face-to-Face,1,Book,
202590,PSY321,SOCIAL PSYCHOLOGY,001,95618,MR,2:30 PM - 3:50 PM,FMH 413,Closed,30,30,,Face-to-Face,3,Book,
202590,PSY325,ST: CHILD PSYCHOLOGY,005,95621,TR,10:00 AM - 11:20 AM,FMH 407,Closed,30,30,"Conover, Kelly",Face-to-Face,3,Book,
202590,PSY325,ST: STRESS PERFORMANCE MANAGEMENT,003,95620,F,8:30 AM - 11:20 AM,CKB 215,Open,25,22,"Cohen, Kaitlin",Face-to-Face,3,Book,
202590,PSY339,PSYCHOLOGY OF DIVERSITY,001,95622,MW,11:30 AM - 12:50 PM,FMH 106,Closed,26,26,"Khichi, Narendra-Neel",Face-to-Face,3,Book,
202590,PSY359,FOUNDATIONS OF CYBERPSYCHOLOGY,001,95623,TR,4:00 PM - 5:20 PM,FMH 305,Closed,24,24,"Wolf, John",Face-to-Face,3,Book,
202590,PSY389,PSYCHOPATHOLOGY,001,95624,F,1:00 PM - 3:50 PM,CKB 314,Open,30,21,"Lombana, Jessyka",Face-to-Face,3,Book,
202590,PSY490,CO,669,95625,,TBA,,Open,19,0,"Hunt, Theresa",Face-to-Face,3,Book,See department for permission to enroll.
202590,PSY491,RESEARCH AND INDEPENDENT STUDY,631,95626,,TBA,,Open,19,0,"Snyder, Eugene",Face-to-Face,3,Book,See department for permission to enroll.
202590,PSY491,RESEARCH AND INDEPENDENT STUDY,639,95627,,TBA,,Open,19,0,"Sun, Yao",Face-to-Face,3,Book,See department for permission to enroll.
202590,PSY491,RESEARCH AND INDEPENDENT STUDY,644,95628,,TBA,,Open,19,0,"Khichi, Narendra-Neel",Face-to-Face,3,Book,See department for permission to enroll.
202590,PSY491,RESEARCH AND INDEPENDENT STUDY,658,95629,,TBA,,Open,19,0,"Estrada, Daniel",Face-to-Face,3,Book,See department for permission to enroll.
202590,PSY491,RESEARCH AND INDEPENDENT STUDY,668,95630,,TBA,,Open,19,0,"Semizer, Yelda",Face-to-Face,3,Book,See department for permission to enroll.
202590,PSY495,SENIOR SEMINAR,669,95631,,TBA,,Open,19,2,"Hunt, Theresa",Face-to-Face,3,Book,See department for permission to enroll.
202590,PTC660,MEDICAL ETHICS,851,95632,,TBA,,Open,30,1,"Deek, Andrew",Online Virtual,3,Book,"Restricted to Virtual Campus Students Only
Online Course"
